order_item_id,order_id,product_id,quantity,unit_price,discount_percent
48519,13954,357,4,41.18,20
48520,13954,424,5,11.73,5
48521,13954,676,1,23.8,0
48522,13954,265,5,253.83,5
48523,13954,183,2,57.62,10
48524,13954,847,4,412.11,0
48525,13955,287,3,484.49,15
48526,13955,962,3,415.7,0
48527,13955,705,2,372.25,0
48528,13955,542,4,313.06,20
48529,13955,724,4,180.85,5
48530,13956,91,5,103.15,0
48531,13956,412,1,84.16,20
48532,13956,641,4,470.87,0
48533,13956,334,1,272.02,5
48534,13956,258,4,289.38,0
48535,13956,754,2,469.72,5
48536,13957,697,2,177.9,0
48537,13958,386,2,317.27,5
48538,13958,944,5,189.2,15
48539,13959,309,1,491.05,5
48540,13960,828,4,18.18,0
48541,13960,291,2,149.37,0
48542,13960,189,5,88.64,15
48543,13960,880,2,402.6,15
48544,13961,712,5,335.92,5
48545,13961,933,5,427.39,0
48546,13961,857,4,108.21,5
48547,13962,510,3,472.83,20
48548,13962,522,4,146.38,20
48549,13962,249,3,174.04,10
48550,13962,41,5,124.31,20
48551,13963,9,1,220.38,0
48552,13964,13,3,108.95,20
48553,13964,947,4,402.05,20
48554,13965,93,3,359.36,0
48555,13965,280,5,233.89,0
48556,13965,682,1,254.52,0
48557,13966,995,5,431.88,0
48558,13966,517,2,402.84,5
48559,13966,652,2,191.75,0
48560,13966,567,3,357.53,0
48561,13966,915,1,123.16,20
48562,13967,62,3,380.18,15
48563,13967,619,3,218.83,0
48564,13968,293,5,198.74,0
48565,13968,495,3,208.66,10
48566,13969,240,4,22.28,0
48567,13969,285,5,358.1,0
48568,13969,46,5,314.04,5
48569,13969,340,4,493.89,15
48570,13969,617,3,158.26,0
48571,13970,749,2,189.55,15
48572,13970,822,4,313.04,0
48573,13970,330,4,317.19,5
48574,13971,932,1,485.64,10
48575,13971,219,1,314.62,0
48576,13971,579,3,109.96,0
48577,13971,733,5,340.69,0
48578,13971,727,2,89.65,0
48579,13971,161,5,325.09,20
48580,13972,50,1,98.06,10
48581,13972,474,1,445.09,10
48582,13972,532,5,303.9,0
48583,13972,642,3,495.94,0
48584,13973,560,1,176.71,10
48585,13973,446,3,398.42,15
48586,13973,902,2,337.23,5
48587,13973,924,4,126.73,0
48588,13973,473,2,289.69,15
48589,13973,406,3,322.02,10
48590,13974,681,1,365.93,0
48591,13974,624,4,374.26,0
48592,13974,41,1,124.31,0
48593,13974,237,3,165.33,10
48594,13974,632,1,33.94,20
48595,13975,33,1,266.38,5
48596,13975,710,2,316.52,20
48597,13975,711,3,402.41,5
48598,13975,13,5,108.95,5
48599,13975,544,4,187.13,15
48600,13976,619,2,218.83,0
48601,13976,445,3,71.06,0
48602,13976,999,3,78.28,10
48603,13976,132,2,43.35,0
48604,13976,930,4,371.53,5
48605,13976,649,2,121.03,20
48606,13977,616,5,396.82,15
48607,13977,300,2,57.16,10
48608,13978,167,1,60.23,20
48609,13978,948,5,440.72,0
48610,13978,987,5,57.68,0
48611,13978,268,4,426.74,20
48612,13978,603,1,374.34,20
48613,13979,563,4,46.86,5
48614,13980,378,5,67.54,15
48615,13980,70,5,77.35,10
48616,13980,12,3,136.77,0
48617,13980,519,4,413.77,0
48618,13980,662,4,156.61,5
48619,13980,226,4,403.89,0
48620,13981,877,1,262.3,10
48621,13981,466,3,204.79,5
48622,13981,751,2,342.48,10
48623,13981,215,1,466.22,15
48624,13981,280,2,233.89,5
48625,13981,48,5,305.4,0
48626,13982,934,2,381.06,15
48627,13982,456,4,366.53,15
48628,13983,401,5,323.89,0
48629,13984,108,3,40.09,10
48630,13984,10,2,241.27,0
48631,13985,107,2,301.78,0
48632,13985,922,1,156.02,0
48633,13986,190,1,231.07,20
48634,13986,273,4,247.19,20
48635,13986,498,1,44.64,0
48636,13986,625,3,348.22,0
48637,13986,898,5,14.26,20
48638,13986,951,1,268.61,0
48639,13987,557,2,138.91,0
48640,13987,75,4,312.8,10
48641,13987,449,2,142.54,10
48642,13987,33,5,266.38,0
48643,13987,658,2,393.08,5
48644,13987,876,2,432.15,0
48645,13988,62,1,380.18,0
48646,13988,860,2,370.38,10
48647,13988,715,3,340.83,15
48648,13989,193,2,240.9,0
48649,13989,5,3,447.64,0
48650,13989,610,1,143.63,10
48651,13989,739,1,474.54,0
48652,13989,225,4,436.38,0
48653,13990,718,5,128.09,15
48654,13990,726,4,300.0,10
48655,13991,818,2,127.02,20
48656,13991,681,5,365.93,0
48657,13991,990,3,180.92,0
48658,13992,929,2,247.6,10
48659,13992,214,3,75.85,0
48660,13993,936,1,31.35,0
48661,13993,13,1,108.95,5
48662,13993,203,3,334.23,0
48663,13994,660,5,173.43,5
48664,13994,982,5,62.3,10
48665,13994,530,2,460.88,10
48666,13994,20,3,14.72,0
48667,13994,60,3,355.78,15
48668,13994,462,3,83.69,15
48669,13995,773,3,295.9,0
48670,13995,283,3,462.86,5
48671,13995,259,3,25.48,0
48672,13995,326,4,453.53,0
48673,13996,376,2,191.34,20
48674,13996,901,3,222.03,0
48675,13997,342,5,363.62,5
48676,13997,399,4,193.7,10
48677,13997,627,1,412.13,20
48678,13997,148,1,107.69,0
48679,13997,985,5,378.2,0
48680,13997,334,5,272.02,20
48681,13998,384,1,327.01,10
48682,13998,481,4,237.81,0
48683,13998,73,5,334.77,10
48684,13998,408,3,447.78,5
48685,13998,45,1,195.09,20
48686,13999,210,4,228.98,0
48687,14000,100,4,480.76,0
48688,14000,250,1,185.82,15
48689,14000,392,5,219.6,0
48690,14001,405,5,178.32,5
48691,14001,770,4,481.36,10
48692,14001,333,4,463.83,0
48693,14002,436,1,264.72,5
48694,14002,446,1,398.42,15
48695,14002,868,5,80.83,15
48696,14002,788,4,256.51,15
48697,14002,87,3,412.18,0
48698,14002,462,2,83.69,15
48699,14003,574,1,81.11,0
48700,14003,840,5,409.97,15
48701,14004,121,2,200.36,0
48702,14004,851,2,183.52,5
48703,14004,959,4,386.64,0
48704,14004,229,5,251.86,0
48705,14004,868,3,80.83,0
48706,14005,125,2,306.48,10
48707,14005,521,5,494.79,0
48708,14006,660,4,173.43,0
48709,14006,397,1,413.58,0
48710,14006,342,2,363.62,15
48711,14006,582,3,17.22,5
48712,14006,863,2,68.79,0
48713,14006,798,4,173.97,15
48714,14007,875,1,153.93,0
48715,14007,699,1,283.99,0
48716,14007,455,4,248.45,0
48717,14007,40,2,482.06,5
48718,14007,469,1,146.58,0
48719,14007,197,1,160.24,10
48720,14008,344,2,117.61,0
48721,14008,516,3,284.55,20
48722,14009,608,2,349.24,0
48723,14009,557,4,138.91,0
48724,14009,807,3,119.57,0
48725,14009,253,4,326.96,0
48726,14010,283,5,462.86,10
48727,14011,272,3,170.02,15
48728,14011,988,3,190.27,0
48729,14012,320,2,276.27,0
48730,14012,730,2,320.5,20
48731,14013,388,1,39.62,0
48732,14013,626,2,445.44,0
48733,14014,815,3,42.21,20
48734,14014,295,2,334.95,10
48735,14015,862,3,262.77,0
48736,14016,583,4,92.46,5
48737,14017,520,4,293.6,20
48738,14017,171,4,104.22,5
48739,14017,539,4,97.93,20
48740,14017,774,5,438.66,15
48741,14018,664,3,87.86,20
48742,14018,831,1,278.12,10
48743,14018,708,2,478.99,10
48744,14018,580,2,25.31,10
48745,14018,678,2,426.91,0
48746,14018,979,2,80.24,0
48747,14019,847,3,412.11,0
48748,14019,251,3,482.96,5
48749,14019,339,5,422.09,5
48750,14020,824,3,312.33,5
48751,14020,622,2,325.98,15
48752,14020,205,2,286.62,0
48753,14021,298,3,173.33,15
48754,14022,597,5,289.11,20
48755,14022,656,1,175.07,20
48756,14022,757,5,122.48,15
48757,14022,711,3,402.41,10
48758,14022,839,4,145.04,0
48759,14023,330,3,317.19,5
48760,14023,522,5,146.38,5
48761,14023,466,5,204.79,5
48762,14023,223,4,162.08,0
48763,14023,850,4,19.52,15
48764,14023,370,1,113.98,0
48765,14024,3,2,371.53,0
48766,14025,998,1,486.34,15
48767,14025,891,4,254.03,0
48768,14025,985,3,378.2,5
48769,14026,728,2,123.46,0
48770,14026,312,3,257.42,0
48771,14026,988,1,190.27,20
48772,14026,11,1,471.82,15
48773,14026,929,4,247.6,0
48774,14026,352,4,36.01,10
48775,14027,808,4,255.11,0
48776,14027,286,1,252.19,0
48777,14027,911,5,146.22,0
48778,14027,344,5,117.61,0
48779,14028,931,5,89.98,0
48780,14028,377,2,127.54,0
48781,14028,891,3,254.03,10
48782,14028,693,5,194.6,0
48783,14029,931,1,89.98,0
48784,14029,706,5,149.51,15
48785,14029,238,1,18.85,20
48786,14030,600,3,235.82,20
48787,14030,462,1,83.69,0
48788,14030,124,5,380.43,20
48789,14030,737,2,120.98,0
48790,14030,455,4,248.45,0
48791,14031,341,3,187.82,10
48792,14031,94,2,430.73,10
48793,14032,803,1,237.38,0
48794,14032,278,3,210.66,0
48795,14032,288,2,366.8,20
48796,14032,343,3,39.63,20
48797,14032,344,2,117.61,0
48798,14032,150,5,60.76,20
48799,14033,709,5,278.05,15
48800,14033,926,5,57.98,15
48801,14034,662,2,156.61,0
48802,14035,593,1,473.06,15
48803,14035,412,1,84.16,20
48804,14036,268,3,426.74,0
48805,14036,399,3,193.7,0
48806,14036,508,2,427.43,10
48807,14036,872,5,340.78,20
48808,14036,408,4,447.78,0
48809,14036,384,1,327.01,5
48810,14037,66,1,205.71,10
48811,14037,958,5,149.06,15
48812,14038,418,4,239.88,10
48813,14038,469,2,146.58,10
48814,14038,922,1,156.02,5
48815,14039,642,2,495.94,0
48816,14039,39,5,489.82,5
48817,14039,146,5,358.51,15
48818,14039,247,1,38.82,0
48819,14039,99,2,324.22,10
48820,14040,982,1,62.3,0
48821,14040,974,5,158.61,0
48822,14041,974,3,158.61,0
48823,14041,130,1,434.15,0
48824,14041,858,2,434.63,0
48825,14042,271,5,341.68,20
48826,14042,575,5,74.28,0
48827,14042,69,2,154.16,0
48828,14042,650,1,216.26,0
48829,14042,179,5,51.28,5
48830,14042,162,5,94.42,0
48831,14043,394,3,67.2,5
48832,14044,485,1,204.53,0
48833,14044,635,1,295.12,0
48834,14044,521,2,494.79,0
48835,14044,716,2,403.19,0
48836,14044,345,4,113.36,5
48837,14045,10,3,241.27,0
48838,14045,153,2,86.86,0
48839,14045,370,5,113.98,0
48840,14045,876,2,432.15,0
48841,14045,645,3,312.62,0
48842,14046,367,3,466.65,20
48843,14046,174,2,127.2,0
48844,14046,705,2,372.25,15
48845,14046,179,1,51.28,20
48846,14046,776,2,219.52,10
48847,14046,332,3,79.36,5
48848,14047,405,1,178.32,20
48849,14047,439,4,402.19,15
48850,14047,711,3,402.41,10
48851,14048,763,5,111.85,0
48852,14048,165,3,136.24,15
48853,14048,600,2,235.82,0
48854,14048,833,2,173.95,0
48855,14049,843,5,298.1,0
48856,14049,128,5,429.46,20
48857,14049,943,1,458.87,15
48858,14049,632,2,33.94,20
48859,14050,497,3,462.79,0
48860,14051,148,4,107.69,15
48861,14051,372,2,160.63,0
48862,14051,527,2,342.73,15
48863,14051,389,2,389.19,20
48864,14051,907,1,169.85,20
48865,14052,932,1,485.64,10
48866,14052,627,1,412.13,0
48867,14052,4,2,183.66,10
48868,14053,883,3,260.49,15
48869,14054,212,2,275.33,20
48870,14054,333,1,463.83,20
48871,14054,653,1,302.51,0
48872,14054,821,5,306.53,5
48873,14055,516,2,284.55,15
48874,14056,38,3,426.41,20
48875,14056,309,3,491.05,10
48876,14056,439,1,402.19,0
48877,14057,110,1,453.41,5
48878,14057,770,5,481.36,5
48879,14057,92,2,399.76,20
48880,14057,257,4,490.97,0
48881,14058,535,4,497.69,5
48882,14058,20,5,14.72,10
48883,14058,875,1,153.93,0
48884,14059,372,1,160.63,10
48885,14059,951,1,268.61,0
48886,14060,966,1,75.55,5
48887,14060,45,4,195.09,0
48888,14060,303,1,466.4,20
48889,14060,255,1,31.17,15
48890,14060,691,1,23.68,0
48891,14061,431,5,177.81,0
48892,14061,233,5,301.67,0
48893,14061,45,1,195.09,5
48894,14061,666,3,206.68,0
48895,14061,617,3,158.26,0
48896,14062,371,1,492.57,0
48897,14062,78,2,456.89,5
48898,14062,439,4,402.19,5
48899,14062,779,5,183.41,15
48900,14062,814,4,48.79,20
48901,14062,325,4,459.02,5
48902,14063,867,2,16.1,5
48903,14063,733,1,340.69,5
48904,14063,381,1,176.07,15
48905,14064,313,4,160.57,15
48906,14064,845,3,295.68,5
48907,14064,244,3,198.65,20
48908,14065,289,4,344.19,5
48909,14065,584,4,163.9,0
48910,14065,712,3,335.92,0
48911,14066,104,2,109.45,20
48912,14066,928,3,268.2,20
48913,14066,806,4,303.16,5
48914,14067,83,3,265.23,0
48915,14067,710,1,316.52,15
48916,14068,703,3,323.02,0
48917,14069,457,3,389.14,20
48918,14069,246,5,448.48,20
48919,14070,272,5,170.02,20
48920,14070,869,3,213.97,5
48921,14070,712,2,335.92,20
48922,14070,101,5,214.12,10
48923,14070,148,5,107.69,0
48924,14070,897,1,96.09,0
48925,14071,50,4,98.06,0
48926,14072,833,5,173.95,0
48927,14072,424,5,11.73,0
48928,14072,158,1,204.92,5
48929,14072,404,1,317.66,0
48930,14072,55,5,380.19,0
48931,14072,144,3,384.68,0
48932,14073,777,1,382.81,20
48933,14073,498,4,44.64,20
48934,14073,6,4,360.93,0
48935,14073,667,4,162.53,20
48936,14073,988,1,190.27,20
48937,14074,563,1,46.86,20
48938,14075,939,1,88.99,0
48939,14075,695,5,113.26,20
48940,14075,992,5,278.86,0
48941,14075,528,3,393.17,5
48942,14076,136,5,434.41,0
48943,14076,316,5,163.75,20
48944,14076,889,5,372.04,20
48945,14077,882,1,354.62,0
48946,14077,768,5,114.9,20
48947,14077,899,3,31.34,5
48948,14077,275,3,103.95,10
48949,14077,36,5,275.06,15
48950,14078,110,3,453.41,0
48951,14079,188,5,409.52,0
48952,14079,164,1,487.09,5
48953,14079,742,2,355.12,0
48954,14079,2,1,102.25,10
48955,14080,449,2,142.54,0
48956,14080,583,5,92.46,5
48957,14080,173,4,153.23,0
48958,14081,474,4,445.09,0
48959,14081,369,1,384.34,5
48960,14081,324,5,418.01,15
48961,14082,458,5,337.16,10
48962,14082,555,3,232.2,5
48963,14082,774,5,438.66,5
48964,14082,469,4,146.58,0
48965,14082,457,1,389.14,0
48966,14083,253,2,326.96,15
48967,14083,12,2,136.77,15
48968,14083,563,3,46.86,20
48969,14083,553,4,42.19,10
48970,14084,537,4,305.12,10
48971,14084,828,3,18.18,0
48972,14084,831,3,278.12,20
48973,14084,833,4,173.95,0
48974,14084,588,2,481.89,10
48975,14084,183,4,57.62,0
48976,14085,242,3,380.6,20
48977,14086,831,4,278.12,10
48978,14087,187,5,129.97,0
48979,14087,213,1,293.72,10
48980,14087,708,3,478.99,0
48981,14087,937,1,246.68,15
48982,14088,553,5,42.19,0
48983,14089,520,2,293.6,5
48984,14089,250,2,185.82,5
48985,14090,857,4,108.21,10
48986,14091,883,2,260.49,0
48987,14091,351,4,21.53,0
48988,14091,285,4,358.1,10
48989,14091,340,1,493.89,10
48990,14091,58,3,473.26,15
48991,14092,760,3,170.1,0
48992,14092,215,1,466.22,10
48993,14092,194,1,10.91,0
48994,14093,362,3,65.46,0
48995,14094,589,5,447.97,10
48996,14094,976,4,384.97,0
48997,14094,979,1,80.24,20
48998,14095,540,2,402.23,0
48999,14095,483,4,15.2,0
49000,14095,294,2,48.38,15
49001,14095,760,1,170.1,0
49002,14096,992,5,278.86,15
49003,14096,467,2,139.33,15
49004,14096,295,2,334.95,10
49005,14096,615,3,404.25,15
49006,14096,72,1,357.74,20
49007,14096,10,4,241.27,0
49008,14097,918,4,159.53,20
49009,14097,408,3,447.78,10
49010,14097,431,4,177.81,0
49011,14097,935,4,77.35,0
49012,14097,917,3,59.44,15
49013,14098,663,5,449.58,0
49014,14098,401,2,323.89,0
49015,14098,622,5,325.98,20
49016,14098,567,2,357.53,10
49017,14098,717,4,463.47,0
49018,14098,611,4,247.21,0
49019,14099,443,4,473.34,5
49020,14099,473,1,289.69,0
49021,14099,843,4,298.1,0
49022,14100,527,2,342.73,5
49023,14101,25,5,163.09,20
49024,14101,491,4,247.76,0
49025,14102,818,4,127.02,0
49026,14103,482,5,333.52,0
49027,14103,226,5,403.89,0
49028,14103,333,4,463.83,10
49029,14103,969,2,245.26,10
49030,14103,487,2,154.11,10
49031,14103,892,3,265.07,0
49032,14104,647,4,261.0,10
49033,14104,803,5,237.38,0
49034,14104,178,4,283.11,20
49035,14104,91,5,103.15,10
49036,14104,478,3,334.38,0
49037,14104,198,5,438.65,0
49038,14105,602,4,335.27,10
49039,14105,826,1,185.23,0
49040,14106,254,1,433.44,0
49041,14106,218,1,61.38,5
49042,14107,642,2,495.94,10
49043,14107,488,2,51.66,0
49044,14107,576,1,422.29,10
49045,14107,128,1,429.46,0
49046,14107,297,5,309.95,15
49047,14107,317,3,391.56,15
49048,14108,701,3,334.29,10
49049,14108,302,4,303.47,0
49050,14108,137,4,427.13,20
49051,14108,743,2,278.44,15
49052,14109,291,4,149.37,15
49053,14109,936,2,31.35,10
49054,14110,927,5,312.55,0
49055,14110,734,3,265.38,5
49056,14110,640,5,380.31,10
49057,14110,820,5,164.11,0
49058,14110,170,1,233.49,5
49059,14110,482,4,333.52,0
49060,14111,53,4,425.01,0
49061,14111,408,2,447.78,10
49062,14111,757,5,122.48,0
49063,14111,40,2,482.06,0
49064,14111,617,1,158.26,10
49065,14111,430,1,291.05,0
49066,14112,71,2,494.22,5
49067,14113,551,4,168.62,5
49068,14113,92,2,399.76,0
49069,14113,102,1,227.37,5
49070,14113,131,2,309.06,0
49071,14113,121,2,200.36,0
49072,14113,135,5,260.61,0
49073,14114,607,2,64.38,0
49074,14114,895,4,478.43,5
49075,14114,584,1,163.9,5
49076,14114,228,1,459.65,20
49077,14114,446,3,398.42,15
49078,14114,548,5,440.59,0
49079,14115,980,3,51.78,15
49080,14115,476,3,162.82,0
49081,14115,458,2,337.16,0
49082,14115,174,1,127.2,0
49083,14116,538,5,123.96,15
49084,14116,514,5,349.04,0
49085,14116,750,5,429.18,0
49086,14116,908,4,50.48,15
49087,14117,526,1,114.99,0
49088,14117,37,4,438.04,20
49089,14117,861,4,254.03,5
49090,14118,502,5,450.09,20
49091,14118,964,3,343.54,20
49092,14119,923,5,309.08,15
49093,14119,676,2,23.8,20
49094,14120,887,4,252.27,0
49095,14120,896,1,215.04,0
49096,14120,488,4,51.66,0
49097,14120,666,1,206.68,20
49098,14120,717,2,463.47,10
49099,14121,163,1,77.92,15
49100,14121,35,3,356.57,20
49101,14121,176,4,482.39,15
49102,14121,769,4,285.24,0
49103,14122,476,2,162.82,5
49104,14122,13,5,108.95,20
49105,14122,581,4,274.82,0
49106,14122,410,2,23.13,0
49107,14122,543,4,287.68,0
49108,14123,352,3,36.01,0
49109,14123,486,3,491.26,5
49110,14123,635,2,295.12,5
49111,14124,582,2,17.22,0
49112,14124,124,2,380.43,20
49113,14124,939,1,88.99,0
49114,14124,560,1,176.71,5
49115,14125,701,2,334.29,0
49116,14125,129,2,172.53,0
49117,14125,417,3,169.99,0
49118,14126,425,2,30.56,0
49119,14126,97,4,417.18,0
49120,14126,45,1,195.09,15
49121,14126,193,3,240.9,0
49122,14127,593,5,473.06,15
49123,14127,672,1,196.38,15
49124,14127,157,4,453.84,5
49125,14127,354,4,310.16,20
49126,14127,281,1,48.04,10
49127,14128,526,3,114.99,0
49128,14129,551,2,168.62,20
49129,14129,318,5,189.93,20
49130,14129,13,2,108.95,0
49131,14129,428,2,33.08,0
49132,14130,479,4,139.13,20
49133,14130,927,2,312.55,20
49134,14130,224,4,433.57,0
49135,14131,318,3,189.93,0
49136,14131,461,3,329.93,15
49137,14131,841,5,396.21,20
49138,14131,973,1,467.92,0
49139,14131,84,2,378.85,20
49140,14132,372,3,160.63,0
49141,14132,394,5,67.2,20
49142,14132,791,1,33.08,0
49143,14132,544,4,187.13,20
49144,14133,635,3,295.12,20
49145,14133,671,5,190.41,0
49146,14133,663,5,449.58,10
49147,14134,70,3,77.35,0
49148,14134,358,1,348.59,0
49149,14134,835,5,419.11,0
49150,14134,983,2,466.3,0
49151,14135,529,2,256.15,15
49152,14135,478,3,334.38,0
49153,14135,134,3,419.06,10
49154,14135,152,5,177.27,0
49155,14135,498,5,44.64,10
49156,14136,684,1,413.23,0
49157,14136,623,4,463.55,15
49158,14136,887,4,252.27,20
49159,14137,939,5,88.99,10
49160,14137,253,1,326.96,10
49161,14137,210,1,228.98,0
49162,14137,758,1,383.35,0
49163,14137,182,1,106.74,5
49164,14138,745,3,491.18,10
49165,14138,611,3,247.21,0
49166,14138,319,3,89.29,15
49167,14138,273,4,247.19,0
49168,14138,396,3,361.26,5
49169,14139,411,4,105.96,20
49170,14139,89,4,259.1,5
49171,14139,73,3,334.77,0
49172,14139,882,5,354.62,0
49173,14139,888,3,136.15,0
49174,14139,354,3,310.16,0
49175,14140,435,4,339.78,0
49176,14140,953,3,253.49,0
49177,14140,471,3,169.19,5
49178,14140,581,1,274.82,20
49179,14140,527,2,342.73,0
49180,14141,580,4,25.31,0
49181,14141,11,3,471.82,5
49182,14141,554,4,52.0,0
49183,14141,117,2,391.98,5
49184,14141,921,4,380.54,5
49185,14142,38,4,426.41,0
49186,14143,953,1,253.49,0
49187,14144,786,1,58.72,0
49188,14145,402,1,165.65,0
49189,14145,683,2,84.26,10
49190,14145,757,2,122.48,5
49191,14145,53,3,425.01,15
49192,14145,801,1,450.03,10
49193,14146,442,2,474.35,0
49194,14146,433,5,217.01,0
49195,14146,680,4,475.8,15
49196,14146,930,4,371.53,5
49197,14146,616,4,396.82,0
49198,14147,448,5,124.83,0
49199,14147,361,5,211.33,10
49200,14147,521,4,494.79,0
49201,14148,883,1,260.49,0
49202,14148,533,2,138.76,0
49203,14148,570,3,487.18,0
49204,14148,181,3,241.36,10
49205,14149,556,5,68.15,5
49206,14149,92,5,399.76,10
49207,14149,994,2,256.43,10
49208,14149,570,1,487.18,20
49209,14149,655,5,218.25,5
49210,14149,339,2,422.09,5
49211,14150,62,3,380.18,15
49212,14150,40,4,482.06,20
49213,14150,151,2,233.49,0
49214,14150,299,1,253.16,15
49215,14151,124,5,380.43,0
49216,14151,37,3,438.04,15
49217,14151,815,2,42.21,15
49218,14151,102,5,227.37,10
49219,14151,878,5,58.07,5
49220,14152,351,2,21.53,5
49221,14152,254,4,433.44,5
49222,14152,422,3,374.76,0
49223,14152,633,1,424.24,20
49224,14152,432,4,396.72,10
49225,14153,830,1,167.06,15
49226,14154,575,3,74.28,5
49227,14155,394,5,67.2,0
49228,14156,58,4,473.26,0
49229,14156,714,4,495.79,10
49230,14156,499,2,483.66,15
49231,14156,254,3,433.44,10
49232,14156,470,1,214.88,0
49233,14156,98,1,311.75,0
49234,14157,32,5,364.84,5
49235,14157,837,2,497.7,10
49236,14157,931,4,89.98,5
49237,14157,275,2,103.95,0
49238,14157,296,1,275.62,0
49239,14157,516,4,284.55,10
49240,14158,540,2,402.23,0
49241,14158,726,1,300.0,15
49242,14158,806,1,303.16,0
49243,14158,836,5,491.33,0
49244,14158,5,3,447.64,15
49245,14158,536,4,416.24,10
49246,14159,249,2,174.04,15
49247,14159,236,2,153.47,10
49248,14159,76,1,351.05,0
49249,14159,9,4,220.38,0
49250,14159,628,3,130.91,15
49251,14160,232,3,73.73,0
49252,14160,687,1,158.89,10
49253,14160,129,5,172.53,20
49254,14160,349,2,174.55,20
49255,14160,641,4,470.87,10
49256,14160,715,3,340.83,20
49257,14161,215,4,466.22,15
49258,14161,322,5,22.88,0
49259,14162,380,5,73.81,0
49260,14162,670,1,321.94,10
49261,14162,87,3,412.18,0
49262,14162,818,2,127.02,15
49263,14162,86,3,118.96,0
49264,14162,356,5,223.66,10
49265,14163,279,3,264.49,0
49266,14163,584,3,163.9,0
49267,14163,889,4,372.04,0
49268,14164,690,5,245.98,0
49269,14165,679,1,415.02,15
49270,14165,757,1,122.48,10
49271,14165,98,3,311.75,20
49272,14165,568,1,425.3,0
49273,14166,316,2,163.75,0
49274,14166,553,2,42.19,5
49275,14166,536,5,416.24,0
49276,14166,786,2,58.72,15
49277,14166,372,2,160.63,0
49278,14166,958,2,149.06,5
49279,14167,667,3,162.53,20
49280,14167,870,2,247.8,10
49281,14167,88,1,328.68,0
49282,14168,472,3,296.92,0
49283,14168,59,5,443.95,20
49284,14168,570,2,487.18,5
49285,14169,581,1,274.82,15
49286,14169,321,3,476.79,15
49287,14169,17,1,66.68,5
49288,14169,336,2,494.6,0
49289,14169,706,5,149.51,15
49290,14170,741,5,200.71,0
49291,14170,327,3,192.83,0
49292,14170,986,3,38.96,15
49293,14170,489,5,166.91,0
49294,14170,474,1,445.09,0
49295,14170,44,1,338.12,5
49296,14171,223,3,162.08,15
49297,14171,127,1,317.91,0
49298,14171,153,1,86.86,15
49299,14171,336,2,494.6,10
49300,14171,540,3,402.23,15
49301,14171,315,2,139.28,5
49302,14172,215,4,466.22,5
49303,14172,933,2,427.39,0
49304,14172,72,3,357.74,5
49305,14173,780,1,224.11,15
49306,14173,398,3,214.63,10
49307,14173,637,3,312.09,20
49308,14173,157,5,453.84,0
49309,14173,140,2,347.69,20
49310,14174,734,1,265.38,0
49311,14174,279,2,264.49,20
49312,14174,88,5,328.68,0
49313,14174,166,5,217.57,0
49314,14175,482,3,333.52,15
49315,14175,274,3,360.38,0
49316,14176,65,2,347.82,0
49317,14176,793,1,117.98,0
49318,14176,118,2,214.89,20
49319,14177,235,2,305.11,0
49320,14178,468,3,205.57,10
49321,14178,276,3,241.03,10
49322,14179,614,4,306.68,5
49323,14179,889,4,372.04,0
49324,14179,51,5,87.64,0
49325,14179,542,2,313.06,10
49326,14179,228,3,459.65,20
49327,14179,177,3,496.02,0
49328,14180,843,2,298.1,5
49329,14180,885,5,274.2,0
49330,14180,475,5,47.93,0
49331,14180,473,4,289.69,15
49332,14181,740,4,430.96,20
49333,14181,266,2,435.01,0
49334,14181,760,3,170.1,0
49335,14181,34,3,363.31,0
49336,14181,346,4,418.09,0
49337,14182,768,1,114.9,0
49338,14182,104,5,109.45,0
49339,14183,410,5,23.13,0
49340,14183,301,1,485.07,0
49341,14183,797,2,23.53,15
49342,14184,826,5,185.23,10
49343,14184,740,1,430.96,10
49344,14184,278,2,210.66,20
49345,14184,103,4,343.78,0
49346,14184,346,1,418.09,5
49347,14184,926,2,57.98,0
49348,14185,153,2,86.86,15
49349,14185,109,2,170.43,10
49350,14186,974,2,158.61,0
49351,14186,822,5,313.04,0
49352,14187,493,1,65.89,20
49353,14187,196,1,42.82,0
49354,14187,903,1,415.78,20
49355,14188,571,3,427.27,0
49356,14188,554,3,52.0,5
49357,14188,71,3,494.22,5
49358,14188,300,5,57.16,15
49359,14189,410,3,23.13,0
49360,14189,36,5,275.06,0
49361,14189,658,3,393.08,0
49362,14189,169,5,186.06,20
49363,14189,903,3,415.78,0
49364,14189,28,5,222.74,0
49365,14190,320,1,276.27,15
49366,14190,420,1,160.94,5
49367,14190,688,1,96.48,5
49368,14190,310,3,453.79,20
49369,14190,187,2,129.97,20
49370,14191,419,2,221.22,20
49371,14192,973,2,467.92,10
49372,14192,680,2,475.8,10
49373,14192,272,2,170.02,0
49374,14192,156,4,40.9,20
49375,14192,404,5,317.66,0
49376,14192,328,2,162.87,0
49377,14193,800,5,140.07,0
49378,14193,492,4,47.7,10
49379,14193,81,3,180.06,0
49380,14194,193,4,240.9,0
49381,14195,131,5,309.06,10
49382,14195,654,1,306.69,20
49383,14195,328,3,162.87,0
49384,14195,724,5,180.85,5
49385,14195,287,4,484.49,20
49386,14195,94,4,430.73,20
49387,14196,616,4,396.82,10
49388,14196,313,5,160.57,0
49389,14196,461,3,329.93,10
49390,14196,12,5,136.77,20
49391,14196,35,2,356.57,0
